,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
93,5,2290.69,2363.21,-153.2722569683869,430.202,464.687,482.695,1246.21,-1632.86,885.868,-346.587,587.806,1733.491397631492,1422.52,40.3351,1354.42,1728.33,2254.63,2413.92,1592.85,179.66992816652146,1755.73,1238.61,488.196,645.425,1742.13,981.373,-4145.25
94,5,950.408,129.634,-310.221,-59.9971,649.373,805.873,980.608,-1906.01,-3015.63,1208.05,726.647,1698.57,1760.8,339.23,1239.69,1442.11,2039.4797710560233,1410.28,2018.33,-114.79144026908475,214.18543169389736,2168.36,621.667,515.363,1987.73,1103.03,-2569.59
95,5,1178.012493598702,1719.61,-379.091,-13.0151,379.797,1180.11,466.403,-827.068,402.562,-2112.12,513.32,1302.68,1299.2,68.0508,563.68,1662.72,1485.01,-326.422,1721.66,620.308,-1468.61,1289.31,501.909,568.5590021405396,-392.939,541.794,-2185.82
96,5,1228.3,1089.39,-325.2312735485576,-430.4087215317791,459.981,1088.53,421.642,-1697.99,548.023,924.164,379.778,1396.22,1594.96,79.682,726.442,1636.3176326688488,1586.48,-163.087,433.034,-1903.32,-1418.6,871.645,638.7982143551726,562.022,208.31123014424512,528.684,-1241.33
97,5,1458.25,154.784,-307.153,-228.277,360.564,-445.797,512.636,-1965.81,918.254,1099.98,326.856,1608.24,1777.09,53.5097,617.85,1611.63,1938.22,104.554,381.356,-518.792,-1073.6649081017226,819.758,606.5124883949522,558.0767330770375,109.709,672.526,-1820.43
98,5,1341.32,624.366,-104.279,798.1450752726478,366.41,1200.96,619.303,204.882,748.409,737.406,428.91,1483.4150049678208,1468.12,53.0149,699.605,1785.42,2073.35,1996.21,1294.25,321.987,26.4408,560.153,703.305,552.789,393.126,-298.079,-1022.35
99,5,1637.48,805.0227481996382,-164.471,-14.6776,434.146,-175.478,999.213,-1011.66,1387.16,1913.43,701.355,1642.8248690825505,1726.12,136.153,624.1424895593959,1897.84,2392.65,842.333,905.507,-678.28,594.472,1044.18,982.824,457.0193671765271,2536.56,849.687,914.143
100,5,1555.42,1688.92,-148.529,-387.854,529.6,69.28921200256796,921.064,-1323.06,-523.771,2079.65,1502.92,1731.59,1936.46,111.234,341.741,1968.92,2255.77,1054.97,882.231,-563.5945894217023,687.021,1128.51,1203.28,344.728,1500.05,813.982,417.675
101,5,5541.540284533145,4603.60513389825,5647.15,6431.75,597.743,393.538,3504.56,6819.6,2839.87,849.337,865.606,2152.3124852716574,1664.56,18.0993,2134.22,1536.39,4229.19,6421.4,751.401,6982.87,3945.17,6552.31,404.156,540.258,5103.67,5140.92,6512.58
102,5,6875.48,4575.868076793341,6544.62,928.921,446.342,446.517,1454.89,4580.81,1926.87,5494.69,1339.5933035072158,1535.72,1057.27,63.46789862398529,1421.5,1437.02,4312.386262441245,6282.75,811.49,4426.52,4117.58,5830.28,1024.12,605.553,3958.92,1828.79,6795.96
103,5,6444.17,6604.57,5436.949434420501,6710.82,381.008,1121.64,3231.83,7113.4,973.142,6322.64,2208.59,3421.17,1319.89,47.1677,977.8384325940735,1435.23,4968.76,6567.96,334.397,5963.92,2977.360307062142,4033.447788300936,1157.25,719.9903050425471,4059.69,2625.58,5911.41
104,5,1026.93,-146.032,-233.658,-90.7828,532.785,480.8142605295163,1285.2,1564.43,-116.372,1306.13,486.378,1804.75,1495.58,30.5894,958.261,1552.63,2097.27,235.199,405.99,-661.071,1643.32,-1188.85,797.132,502.195,1260.14,483.769,-2384.9
105,5,1025.42,56.0133,-302.295,-100.204,496.637,402.52,1094.78,-1131.8809315218643,-1132.84,1120.66,560.239,1655.534766979491,1439.748372080115,30.0115,1024.33,1486.15,1836.907273153024,-195.923,817.162,-296.257,79.2969,-1163.29,595.084,521.2082884003266,230.34457631973495,988.703,-2093.937336554536
106,5,1632.55,354.388,-237.125,1507.53,312.951,211.512,592.627,-1522.95,1090.63,356.262,358.89,1711.46,1365.22,40.912,571.641,1502.53,2326.4,609.715,703.699,1174.83,-380.474,1182.87,503.343,502.382,168.846,1272.89,-1683.25
107,5,1102.42,278.377,-495.236,141.991,497.77382063805027,550.32,991.343,-1943.93,-804.541,1870.07,839.824,3113.94,1595.72,102.372,1654.86,1456.04,2215.723327429558,1735.08,2188.59,1249.91,1107.23,531.042,484.829,567.489,2090.74,2323.44,-1659.45
108,5,2246.75,2365.03,-344.7822296397378,117.023,455.676,288.704,416.526,-1083.4,1629.12,-1008.49,375.813,1611.7,1446.27,168.433,389.302,2078.94,2716.74,2712.9,1675.78,-1.84813,34.4564,583.232,1074.32,331.196,664.459,1122.94,2081.79
109,5,1373.48,-14.4011,-99.9716,-909.091,441.951,-1339.95,794.61,-1684.47,1012.76,777.348,575.423,1130.21,1500.39,75.746,386.288,1622.36,1764.7964157002843,1215.56,544.924,-865.5968396241221,-564.721,528.065,1009.7,468.191,2075.14,-1314.41,-2033.9
110,5,2033.82,-33.681,1284.53,562.929,417.138,495.446,1115.31,1970.59,-741.919,985.543,490.843,2062.45,1398.83,22.3171,862.608,1648.25,2364.07,2147.32,2037.05,1759.22,1930.91,754.153,855.796,555.6756341626041,1178.91,603.732,-2179.28
111,5,6759.25,6857.95,6917.87,5083.31,402.419,747.673,3926.67,6860.32,2287.067630265054,6711.58,905.752,2835.84,1161.95,57.86042043017138,962.336684533151,1521.91,5366.31,6727.59,559.764,1513.29,1157.52,5123.76,765.281,700.333,2110.29,1918.26,5815.42
112,5,1365.42,165.06458651302373,-110.063,367.4025592715289,433.535,-1339.77,9.34828,-2050.74,1212.58,905.893,585.092,1041.95,1690.35,62.82803966137773,555.054,1694.96,1787.81,1539.28,265.437,1821.72,-827.068,511.177,857.194,499.521,-168.067,-1766.92,-1948.16
113,5,2207.14,-293.459,-563.265,902.365027727713,500.609,82.0513,465.889,-2532.49,1584.92,1225.46,343.246,2091.59,1122.63,126.58,583.77,1962.52,2564.0529871905746,3725.96,4588.86,4105.1,2038.08,416.766,969.591,343.534,2543.56,1223.84,2210.77
114,5,1605.16,448.971,-331.348,1185.1,326.883,426.302,1080.9,-992.7697341325202,878.532,583.855,496.965,1194.01,1555.23,53.0742,540.46,1796.08,2332.89,1899.11,1129.58,1107.02,-235.178,536.29,798.848,512.864,418.68,152.925,-2194.71
115,5,1358.57,182.435,-189.004,-181.461,409.667,-47.02888046491114,751.55,-2011.86,913.433,798.9,452.1869270831696,1609.33,1688.27,21.2458,636.98,1544.98,1805.56,-27.4676,463.478,-1256.1418964610941,-896.046,1021.34,683.844,598.205,0.0,-527.979,-2072.6
116,5,1297.28,217.908,-395.951,1361.44,453.637,643.734,508.691,-1175.02,822.1086369472213,884.445,549.4703186552605,1304.61,1065.14,65.9065,646.9795400581389,1630.81,1588.16,-331.24,-9.79124,1483.01,-1494.52,865.886,513.5242104726087,612.398,-438.684,760.141,-1565.11
117,5,2566.37,2399.54,827.777,2056.65,424.629,1613.95,794.6238622528805,2184.15,1497.79,1032.66,375.467,1703.5807756951372,1712.31,389.2690699368122,585.938,1557.76,3373.36,4612.09,3755.65,2808.08,2475.92,375.387,920.603,909.0733918755229,1396.78,338.559,170.04
118,5,1700.13,2249.58,-1097.82,150.57275466746952,369.102,-894.578,605.653,-1089.59,-312.236,1665.11,1875.53,1777.62,2294.9,125.492,460.393,1984.91,1906.35,1555.25,1036.8923962337121,-405.006,580.007,1043.2,1643.76,307.677,1467.84,665.965,609.409
119,5,1139.05,70.3747,-514.6176999526501,-829.342,387.845,417.987,-1183.95,-1995.38,455.108,-83.7576,679.564,1603.75,1496.73,73.0022,589.8030589346052,1565.08,1500.27,-175.864,1425.91,-267.104,-1144.68,-290.672,402.583,696.833,-253.506,782.779,-2745.59
120,5,1049.45,119.85,-233.44649632180239,-1424.1,444.939,441.096,1170.97,-1711.35,613.61,-1842.58,668.698,1307.62,1481.665184754445,115.295,1213.7,1756.99,1491.6,-322.445,-202.89,1362.04,-973.7008076842868,1028.7693512332805,596.701,621.927,1393.73,-1107.01,-2688.06
121,5,1077.57,1657.29,-219.236,-215.935,442.495,457.371,1444.61,-1490.03,153.953,1040.96,460.131,1540.41,1531.64,25.0459,777.313,1508.41,1687.48,456.614,299.202,-1949.81,-651.85,-925.965,634.469,526.851,-329.67,-382.202,-2546.06
122,5,3038.62,947.333,1590.4,4746.84,276.432,1512.7263777984979,385.191,2673.49,2163.44,2109.36,2686.27,3895.35,3046.55,153.507,413.814,2061.81,3058.03,3444.24,2303.25,1719.68,975.165,2469.51,1208.11,352.409,2679.72,1231.7042575729251,4273.36
123,5,1145.8,409.25060709362134,-286.832,650.8112681474619,443.825,1059.97,510.737,-1828.57,671.734,-1509.77,870.76,1303.73,1421.21,52.838,674.476,1585.22,1544.82,-202.499,158.364,907.266,-1194.7338012434923,1553.58,398.404,485.557,-232.96,355.2132384429807,-2640.61
124,5,3633.9,3313.04,4914.404901627847,1340.16,452.757,374.038,1141.1,4192.97,1982.39,3445.34,637.563,1680.3,986.608,104.094,755.631,1917.87,3477.33,4703.19,1437.43,4886.78,3539.42,3317.81,830.229,586.889,5524.08,1154.49,6129.38
125,5,3563.96,3101.13,2955.06,683.416,437.387641246043,515.437,1435.65,875.724,931.872,1230.96,395.029,1401.83,845.14,72.5661,701.781,1469.63,3466.59,3881.78,1794.986981352207,2639.62,2698.01,653.6711234252725,415.47,565.8549194937393,1105.0088744848638,-1846.33,-1112.77
126,5,6385.74,3423.896185574499,6477.97,813.235,310.715,781.347,517.544,6533.78,1116.71,973.843,586.391,1974.53,2013.464875943602,57.3743,448.545,1692.0,5135.9,4456.54,3356.9,707.239,5667.78,2886.53,596.36,493.66652467249827,6247.64,2482.98,6812.12
127,5,4702.11,1987.7593414853197,3654.54,3656.26,494.57,678.51,777.761,2312.34,2073.7354148405716,1313.134019197191,875.333,3100.27,1688.63,-2.13654,1084.84,1409.22,2922.05,2370.38,1313.0,2976.31,895.426,3059.78,607.694,523.668,1769.74,1893.06,3776.97
128,5,997.963,418.180462472,-333.547,168.196,377.697,491.816,944.447,-1498.2424905120781,706.4005701564755,-2248.66,570.182,1360.7356006812204,1520.83,71.46885794915725,914.95,1732.65,1626.8543790668323,-93.5588,364.567,1454.55,-1501.65,1008.84,446.86,564.1236624201664,728.691,85.59649936006825,-2244.71
129,5,1095.96,586.0908127614445,-296.123,-87.7458,419.038,509.868,639.711,-1212.63,727.117,-334.3816682080247,493.549,1310.9,1431.49,103.7,706.959,1681.48,1516.23,-194.083,1356.4,1118.73,-831.3882526280792,1398.27,432.826,600.656,1229.73,-81.3481,-928.839
130,5,1237.33,764.8016920992326,-359.197,-324.4326364493324,412.616,273.63791776306795,416.478,-1742.75,291.998,1022.88,409.9935634334512,1169.78,1181.07,36.7414,539.222,1685.06,1533.95,-220.415,395.144,-1886.2,-1473.51,1030.85,650.9359808344428,587.751,-311.046,-74.051,-1304.35
131,5,1538.46,-101.106,-1704.15,-243.243,619.195,-308.815,673.868,1927.23,1413.85,756.597,509.733,1687.183393801931,1796.15,165.47585610491382,754.8377325699514,1915.02,2217.2132568607276,1443.032035233985,632.108,225.98,197.802,548.184,936.1448331636634,515.4535488219954,1604.75,393.8002425766708,438.675
132,5,1384.850251049676,-36.2172,-850.979,2347.42,295.043,-1168.83,893.145,-1517.0510645183463,938.694,1110.17,552.752,1685.4,1952.28,105.902,450.844,1513.67,2119.7,1592.54,640.845,632.817,-755.968,1446.76,740.129,437.56,571.889,803.109,-2027.67
133,5,6527.28,6491.36,6291.88,1177.51,487.169,391.502,663.254,6833.92,5469.33,1841.22,1210.4291086685014,2129.634535494833,2930.61,76.0496,554.861,1514.26,5455.99,6238.93,2321.57,3397.38,5693.67,5768.83,567.331,559.874,6273.82,2786.06,7193.27
134,5,4168.68,3435.77,3905.9750045600313,3984.24,398.103,3891.01,377.435,4262.54,3239.96,1134.99,382.972,1142.12,3091.11,104.359,558.593,1634.6,3493.78,3886.25,3563.949849313016,3600.93,1941.0728096734188,507.48,1314.15,440.046,2147.9,1325.06,4467.03
135,5,1386.33,1556.05,-106.648,-194.457,408.22,-65.49388668321369,419.727,-1767.5,553.9420163440919,692.97,385.255,1318.9740228369326,1431.75,102.683,561.76,1630.035601467614,1776.56,578.735,188.012,-1958.83,-723.836,593.175,796.311,503.941,914.971,-1158.54,-1953.09
136,5,1838.45,750.756,-76.0067,-30.8642,401.677,671.642,-101.682,-1624.44,-311.5953107033737,-799.88,385.778,2287.52,1056.01,101.1723781827264,1107.83,1597.38,2613.51,2217.52,471.454,821.745,1102.05,1270.42,674.284,621.775,1768.08,231.7894490552826,-1969.63
137,5,1023.0,1200.71,-550.557,-1058.56,458.498,465.628,557.774,-1401.51,128.324,940.028,408.859,1300.66,1201.04,-4.94977,782.848,1548.46,1824.02,236.7047717079651,524.899,-1568.88,-1151.8532499732971,411.92844550697345,559.915,552.1192123771181,709.053,599.663,-1528.38
138,5,1250.2,139.294,-300.578,-148.085,354.156,-504.764,559.698,-1814.6960941846808,898.871,1026.58,450.667,1108.21,1451.47,66.2522,659.704,1771.21,1663.04,734.007,312.624,-1345.68,-1245.88,601.637,753.546,505.891,85.547,72.3234,-2319.09
139,5,966.714,323.8079483486556,-115.003,1698.82,436.794,628.942,1317.23,-2123.97,712.496,875.38,376.768,1884.09,820.556,25.0024,893.212,1464.38,1839.6137588772428,143.78,-46.9925,206.369,-1120.73,1158.62,558.938,576.934,-488.095,812.633,-2576.38
140,5,1190.51,109.762,-180.448,-92.0729,569.171,558.826,988.69,-1736.53,-2850.28,-1393.71,704.405,1533.57,1499.33,97.3011,932.674,1503.55,2001.5928418248425,1726.97,264.342,-313.741,1037.87,1553.29,645.213,573.6189958002777,1826.33,-638.876,-2477.79
141,5,2170.46,5069.4,469.805,4032.08,3490.75,2449.55,1141.0257193336245,981.573,1632.597673475723,1363.27,322.475,698.241,466.233,927.783,907.982,1114.59,1165.75,5200.94,2046.0787210991407,2619.69,737.287,435.409,307.094,611.3539371563425,1701.23,1462.47,923.838
142,5,3271.67,3056.11,3035.53,2878.42,790.3847223828031,2287.87,2439.22,688.5063377105199,2209.04,2608.09,405.268,2234.36,2349.41,438.8312813228996,648.1671041251597,505.569,776.186,1593.69,2145.78,1683.0367237186467,1310.36,391.196,1020.7660480884934,349.786,3968.54,690.996,528.14
143,5,6898.56,7689.71,7390.51,6635.1,7222.51,7154.78,6707.32,7382.64,7730.27,7050.4,3759.98,6968.03,6749.56,3789.41,5296.79,619.449,2268.8,7430.81,6704.53,6819.41,3611.7781858876233,3112.51,3323.88,6327.58,7540.12,6753.67,772.32
144,5,6919.33,6994.2,7192.89,6653.75,7061.2,5661.321100519861,6698.21,5767.874982779406,7114.89,6621.41,3787.220975838287,5807.8,5916.17,5894.03,6476.28,463.37,3481.913578904102,6993.31,4398.093596215712,6207.79,3523.285926754883,2604.47,3317.26,3678.4163436983986,7646.27,4924.540748964777,742.587
145,1,7305.17,7750.41,3332.89,7158.51,1117.36,6222.55,4215.14,4832.78,590.311,7684.03,5704.82,6986.52,6000.21,321.396,7547.65,3970.14,4484.848813065261,7639.27,3550.66,1132.12,5381.795429085393,6752.76,564.31,5806.47,7780.39,1988.16,7666.11
146,1,7487.08,7973.44,7998.51,7926.0,4104.16,7123.67,7102.15,7758.13,6231.36,6051.081647193905,5865.88,3249.07,6181.12,298.113,2787.53,1895.8,6551.58,7873.25,7277.58,7117.95,6963.9,2143.62,798.124,5836.049369351818,6673.97,4165.574769383148,717.932
147,1,7806.56,7584.711706912262,8176.0,8132.96,1943.21,2040.54,7483.13,7955.62,7292.98,6378.09,6916.54,2548.49,6308.75,300.47,7775.49,1680.94,6975.4,8071.78,3936.86,4494.32,7206.04,2141.55,854.688,5672.15,6590.6,6385.76,632.254
148,1,7255.32,8143.88,8188.69,8061.21,690.441,7814.3,7254.2,4808.910398844084,707.585,7339.8,4718.58,4609.934970307647,5934.08,316.715,6792.5,1611.43,2959.87,7881.11,5064.87,1453.96,6013.856123926792,2879.07,587.301,3153.41,7750.38,2598.21,811.872
149,1,7240.180800336304,7466.427284065003,7224.77,7512.16,1610.3493103669614,6548.69,5312.09,6597.77,582.642,7027.569787575723,6664.14,5296.240202485121,5834.03,317.416,7621.18,2490.52,6382.14,7648.42,1707.89,2201.77,6539.34,4981.24,785.697,5952.57,7845.71,2554.7002326505662,7237.42
150,1,7144.53,7134.988675674448,7114.6,7300.5,5551.79,7496.72,6775.9,7275.65,5301.15,7183.36,6096.14,3616.3,5968.91,319.983,7329.87,1946.64,6163.13,6937.5,5242.72,1073.71,5426.095284799931,4905.44,689.221,5814.54,3630.2,3268.287773158291,648.033
151,1,7560.53,8085.2,4994.758211225724,6707.45,572.399,5955.62,4596.4,4636.62,1290.59,7544.21,1461.02,5370.64,5656.54,303.301,6865.42,1755.35,3667.07,7737.41,4654.3037536259135,420.425,7266.25,7581.4,952.539,4748.78,7199.489310493118,3047.94,7450.18
152,1,7421.44,6657.4870596726205,7752.96,6987.73,714.142,7619.86,5578.327451320924,4317.744277711597,693.542,6518.755534956295,4790.73,2416.46,6005.99,324.286,6098.96,2123.05,3690.45,7416.94,4620.74,704.791,6275.64,3311.37,640.277,1632.87,7217.46,1863.67,1308.96
153,1,7497.2,8133.01,5710.623336572224,8165.8,835.563,5684.98,4766.7,890.907,1078.52,7257.02,6648.71,6203.09,5974.76,610.4312561562108,6552.48,2067.306764520573,3722.63,7974.22,2881.33,6062.72,7079.9,4378.7218352481805,868.7130283903716,4550.653298063168,7757.14,1248.58,899.431
154,1,7295.2,6984.92,1674.64,6351.26,683.689,7108.94,5055.25,4456.595512128486,612.863,7162.46,4548.13,2293.73,5649.28,1309.3971255875622,5974.4,2181.49244432068,4879.37,7128.44,4143.74,437.422,5816.03,6700.63,473.878,4692.97,7204.95,2387.06,4382.12
155,1,6969.6,7331.67,2135.11,7489.42,622.341,5557.54,6743.12,3794.2006634518775,990.114,7592.42,5689.76,6347.95,6451.47,316.277,4959.29,2437.65,4324.26,7586.68,5073.07,2116.9665267773908,6820.39,6006.17,613.408,4404.350203730128,8066.32,1052.77,1154.93
156,1,7284.55,7789.24,6180.92,3960.32,686.769,5319.096100053637,1248.0,4768.54,706.411,6516.826352026756,6468.6,6941.96,5166.27844206106,295.451,5722.410619837433,2692.98,3763.7825648579055,7533.33,6479.88,851.216,4509.879537753568,7312.85,736.027,6215.22,7895.78,1817.82,7312.56
157,1,7034.095040361595,7496.92,5108.8,2938.59,594.303,7425.99,2682.52,6795.95,745.332,7758.68,7066.14,5704.411386873076,6113.65,1770.9501521425168,7837.32,2472.95,4515.31,7500.34,4705.594655558265,2278.668160152144,6414.26,7043.19,867.836,6986.79,8183.76,3977.67,5710.13
158,1,7636.18,7687.67,5723.29,3915.13,1215.75,7196.6,4500.5,4293.74,740.941,6509.8,4276.21,5964.14,5107.8,1531.770850021499,7327.33,2641.83,5128.26,7737.68,3672.5,981.275,6769.08,6831.61,645.678,5703.53,7402.11,5001.77,5240.42
159,1,7390.12,7975.0,8197.05,7829.06,677.629,5096.78,5968.98,3560.85,1035.78,7188.74,6931.81,6617.3,5576.270610002659,325.204,6084.66,2070.91,3966.34,7754.6,2850.75,4062.04,6919.79,4414.86,621.229,5901.16,7874.3,2096.851822252219,2167.677515005809
160,1,7501.6,7956.11,7219.11,7851.0,634.077,7066.6,7301.23,547.81,955.679,7552.44,5121.062505224636,5361.9,6279.17,318.996,7680.33,1748.8,4493.637415761965,7974.71,2265.43,4783.73,6774.66,2950.58,574.798,2254.97,7856.46,2020.628234788993,798.82
161,1,7485.15,7836.97,6949.61,7743.41,3352.265628380845,5842.46,7187.12,7675.5,4171.39,7830.2,6268.73,3178.73,6710.93,307.257,6514.812287121906,1995.93,5588.405989964015,7807.99,4756.02,5256.68,7019.92,1907.69,858.605,5537.14,7793.42,1709.49,610.812
162,1,7256.36,7369.7741094591975,7791.61,7291.33,1288.29,5918.729884035452,6368.493210533813,7326.71,2448.28,5976.9,4390.88,4146.06,4283.67,313.762,6462.072193466558,1878.05,5426.82,7643.89,6767.79,4100.1678767678195,6562.95,2759.79,1089.4287216221862,6448.62,6358.97,3164.302724790392,585.837
163,1,7377.62,7437.132033094224,7985.96,3731.66,4643.08,5176.22,6796.61,7964.97,1954.9,7777.29,7654.67,5639.58,5615.37,323.512,7398.53,1790.25,5485.46,7675.53,6781.31,6666.67,6546.18,1689.09,963.764,6970.89,3394.36,3252.620219829519,569.442
164,1,7163.62,7621.84,7394.96,7588.34,765.523,7538.02,6894.41,4378.831630763451,770.684,7280.53,5151.244350222863,5093.23,5742.86,315.313,4984.38,2268.88,4833.514270115545,7338.05,4512.76,1273.41,6652.94,4168.926240405528,604.463,5028.77,7590.15,786.783,711.54
165,1,6159.59,5330.98,3930.17,6137.009612869524,706.353,2187.81,3844.35,3063.08,927.103,6603.49,3853.26,5511.04,5558.11,302.055,6879.71,2366.66,5486.59,6563.04,4211.76,539.287,5842.55909723919,3386.55,566.534,4280.51639414416,6639.696333722318,1258.06,3568.1949901173343
166,1,7134.77,7051.208103759994,1679.88,7548.67,693.411,4465.48,4608.84,862.891,1068.08,6865.38,4821.29,5575.79,5591.0,303.434,4180.94,2756.45,4560.350387118985,7623.19,6709.07,537.534,6507.22,5358.25,602.965,2999.15,7445.87,1708.0924922754214,1696.91
167,1,7235.75,6595.5,6962.87,8029.44,4297.84,7363.85,6870.63,7338.4,7026.49,6480.91,6676.5,3035.89,5095.334910066154,311.675,7570.61,1884.69,6227.64,7619.28,2465.02,1552.5,6767.54,3879.27,674.801,4486.91,2431.08,5304.26,1339.951395318498
168,1,7067.52,6281.604653636188,2963.04,7928.22,645.774,5331.82,5289.07,819.887,540.085,6631.22,4540.91,4338.24,5266.85,316.27,3152.97,2070.82,4583.07,7682.88,6654.07,488.264,6670.47,6187.88,406.739,2598.97,7129.88,948.937,1168.37
169,1,6837.343446537727,7075.1117703384825,3825.67,3998.37,785.102,4324.34,1747.26,6738.13,712.559,7054.43,4629.52,4949.33,5673.17,310.609,7499.72,3005.67,5438.31,7562.92,5677.31,752.424,6595.59,4814.167953452773,634.033,5602.47,7008.65,1582.15,7396.03
170,1,7286.85,7700.74,5426.905762707003,7726.82,956.271,7456.73,2718.94,5728.58,953.268,6807.04,4289.73,6199.77,5673.57268767059,306.46,7452.46,2505.87,6179.87,7422.61,6375.88,427.828,6084.57744465244,4747.95,909.756,2553.51,4377.93,2407.34,3380.7067230295115
171,1,7682.1,8207.77,7198.73,6175.725109190634,6535.87,7900.78,7185.9,7656.17,4126.88,6781.0,7032.02,4233.25,5216.84,315.986,3814.74,1767.29,6323.09,7823.68,7391.96,6298.54,5429.745301015775,2800.1083958663926,1078.36,5947.7,7074.81,4571.39,633.657
172,1,7042.97,7785.95,7910.06,7832.35,1298.38,5956.0637384985175,6555.41,4805.856264459101,1453.11,7057.27,4354.63,5468.71,4706.56,322.558,5771.42,2203.39,6660.85,7562.74,3770.4,1755.12,6450.88,4227.06,1014.16,6028.22,7561.66,888.562,760.399
173,1,6964.66,7528.45,7608.72,7619.08,854.856,4618.85,6588.51,2470.02,1039.86,6011.91,5429.67,5873.54,5233.31,327.279,4638.77,2051.49,3706.02,7395.35,4291.51,1712.84,6075.49,5563.87,750.087,5033.08,6880.3,790.432,832.277
174,1,6836.68,7613.92,7832.41,7406.98,1368.94,7478.06,6465.78,7165.47,4506.084831437323,6546.6235183869785,4978.08,6472.79,2781.53,325.969,7392.24,1805.92,4992.37,7406.57,4861.260710873036,7058.73,5933.735126784106,3680.86,984.484,6124.72,6170.89,5384.27,495.988
